"Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"Girls",2002,14,153.061891813059,152.897365766588,153.2239511623,0.0830737512868259
"Girls",2002,15,154.811214853823,154.65768649448,154.9665791092,0.0791111517781747
"Girls",2002,16,155.752553036747,155.600699674265,155.906511598497,0.0780607067596762
"Girls",2002,17,156.292136717809,156.138995567752,156.44508817336,0.0792069461685398
"Girls",2002,18,156.669957099432,156.51798484366,156.823200372792,0.0774355338527161
"Girls",2002,19,157.120957588626,156.959651109752,157.282779904443,0.0823497999026597
"Girls",2003,5,107.052783792606,106.723002951289,107.383039622679,0.168545994119241
"Girls",2003,6,112.939916660996,112.669879883658,113.212736392436,0.13964490554841
"Girls",2003,7,118.362875090201,118.122761970771,118.59882355611,0.122244099958001
"Girls",2003,8,123.609312067254,123.393144991019,123.830425372357,0.113251702648912
"Girls",2003,9,128.962551948208,128.759411550216,129.164208734065,0.104276683620514
"Girls",2003,10,134.994386025354,134.804646695431,135.184948804734,0.0974467992430573
"Girls",2003,11,141.131403694978,140.949303948868,141.314841142339,0.0939828573230575
"Girls",2003,12,146.652355055356,146.469911079066,146.833435964755,0.0936733645593463
"Girls",2003,13,150.583632832429,150.413350552855,150.753395351081,0.0871959917159679
"Girls",2003,14,153.125551146191,152.964019252751,153.286862565446,0.0823273472973847
"Girls",2003,15,154.916110327309,154.76170966956,155.072017821994,0.0788005923816781
"Girls",2003,16,155.844831879249,155.695453764364,155.995842586223,0.0772939908305516
"Girls",2003,17,156.373432729151,156.221101000336,156.527667822727,0.078777302830681
"Girls",2003,18,156.740977400954,156.589666305587,156.893847343182,0.0774350526980259
"Girls",2003,19,157.185350772686,157.020005808202,157.347938580369,0.0833730635919114
"Girls",2004,5,107.172730176271,106.846881629764,107.506973699925,0.169248119923457
"Girls",2004,6,113.044676821774,112.772178478447,113.320383111282,0.140626121465113
"Girls",2004,7,118.455582743939,118.218465310536,118.693888538677,0.123017486645912
"Girls",2004,8,123.696294041146,123.477859878394,123.917046766746,0.113957900687993
"Girls",2004,9,129.051269816988,128.845177820318,129.256010053756,0.104632048389442
"Girls",2004,10,135.088294832616,134.899614469407,135.278853673562,0.0974577247623317
"Girls",2004,11,141.227954517498,141.047616094712,141.412748978647,0.0939048453182447
"Girls",2004,12,146.745893495214,146.560805231918,146.926340209689,0.0936950467644486
"Girls",2004,13,150.667331781159,150.497421973741,150.836699474871,0.0870444170608011
"Girls",2004,14,153.196280772032,153.03394512382,153.354391793096,0.0818644790678098
"Girls",2004,15,155.027771846927,154.871050503222,155.182317720534,0.0787623954357156
"Girls",2004,16,155.944335567478,155.792960974451,156.09594460359,0.077242809189284
"Girls",2004,17,156.460745926601,156.308304295333,156.614922754384,0.0783987985478653
"Girls",2004,18,156.818125854021,156.669062734976,156.971804343212,0.0776899399615801
"Girls",2004,19,157.253024327884,157.08274010211,157.416154876467,0.0846201060848944
"Girls",2005,5,107.309474587707,106.981228812798,107.642662306944,0.169811367981739
"Girls",2005,6,113.164866828786,112.888302619836,113.443134869775,0.141007456230077
"Girls",2005,7,118.560755953719,118.32252643054,118.802319461328,0.123749506923428
"Girls",2005,8,123.789759943585,123.569201100091,124.014656114512,0.114516534854915
"Girls",2005,9,129.139496014363,128.935634365785,129.34614741988,0.105237644270009
"Girls",2005,10,135.172716502409,134.982169766084,135.365017238349,0.0977431515701802
"Girls",2005,11,141.317102093732,141.135103880646,141.500955657819,0.0941162440928907
"Girls",2005,12,146.838699403874,146.653948655296,147.02010234178,0.0938238765583486
"Girls",2005,13,150.7583479677,150.585560477729,150.924039240168,0.0872497870040758
"Girls",2005,14,153.278853781509,153.114396937407,153.438449870992,0.0818288502208038
"Girls",2005,15,155.143293957086,154.987462288457,155.299265811392,0.0788983670816921
"Girls",2005,16,156.046552711358,155.893608804892,156.19878407528,0.0773889150333916
"Girls",2005,17,156.55154799632,156.398932438322,156.707539469055,0.0786398730063315
"Girls",2005,18,156.897541297019,156.746603465615,157.050612497388,0.0778761356608473
"Girls",2005,19,157.322620167345,157.150155953928,157.489082338627,0.0858226478895196
"Girls",2006,5,107.461610587291,107.135367633855,107.796933536405,0.170818329829905
"Girls",2006,6,113.303842746992,113.027240558695,113.580431442331,0.141121569409873
"Girls",2006,7,118.683432917413,118.446170163145,118.922119175937,0.12394648160997
"Girls",2006,8,123.897851058334,123.677808058351,124.12261853506,0.115092847237894
"Girls",2006,9,129.236429777811,129.032457663655,129.444093344386,0.105766804264867
"Girls",2006,10,135.251979809786,135.056736132704,135.445221831656,0.0985235544702497
"Girls",2006,11,141.398627519027,141.212903212725,141.582534838756,0.09459401861768
"Girls",2006,12,146.925948995421,146.740053763868,147.106132880643,0.0942302471893212
"Girls",2006,13,150.850506293867,150.680796586833,151.017833502468,0.0875659157502872
"Girls",2006,14,153.370594638364,153.207376091611,153.52674821973,0.0821636240139616
"Girls",2006,15,155.25982228742,155.10315965598,155.412100767645,0.0792738748279173
"Girls",2006,16,156.149731308633,155.998111674295,156.302736395398,0.077605809465996
"Girls",2006,17,156.642351803517,156.486344464314,156.799951266074,0.0789694441269099
"Girls",2006,18,156.977607667543,156.823668976998,157.131293519707,0.0785481998679867
"Girls",2006,19,157.391087093774,157.218912425658,157.55452237339,0.0866870133096688
"Girls",2007,5,107.627078291005,107.296074334912,107.969660848121,0.172336862041244
"Girls",2007,6,113.459593877154,113.183259917557,113.74031560393,0.141853585192426
"Girls",2007,7,118.826392066283,118.586989107574,119.06364783212,0.123926753214835
"Girls",2007,8,124.025000473824,123.806079494982,124.247894466962,0.115299143502468
"Girls",2007,9,129.349601907162,129.144879634419,129.555088577111,0.106420446563807
"Girls",2007,10,135.332826162221,135.134810890114,135.529091500423,0.099411357669762
"Girls",2007,11,141.47485850481,141.285017515941,141.662460106297,0.0955861257120424
"Girls",2007,12,147.005398373892,146.818004762252,147.186989765943,0.0948542991499517
"Girls",2007,13,150.936844241079,150.764123808104,151.106073747588,0.0881538509191131
"Girls",2007,14,153.463199695116,153.298591248283,153.622721053405,0.0826604996244061
"Girls",2007,15,155.371669042257,155.21423106943,155.523969834353,0.0798532996014888
"Girls",2007,16,156.253545778,156.100043251395,156.405754405265,0.0779188363942622
"Girls",2007,17,156.733812595736,156.577990011191,156.887995480677,0.0793022664842008
"Girls",2007,18,157.057109032506,156.900965495308,157.21471889968,0.0792424929345596
"Girls",2007,19,157.459067676463,157.28572964145,157.624868487303,0.0876579764583139
"Girls",2008,5,107.798428992204,107.469124191945,108.147566143139,0.174365611311071
"Girls",2008,6,113.629097396628,113.351781658765,113.910700382492,0.143306696951209
"Girls",2008,7,118.986651185697,118.743633875552,119.232109315124,0.124663321124334
"Girls",2008,8,124.17308650977,123.952224337965,124.39597519607,0.115435691210763
"Girls",2008,9,129.482567985232,129.276444833281,129.691336659079,0.106780438986319
"Girls",2008,10,135.422990131304,135.223433250165,135.620629671689,0.100571343414502
"Girls",2008,11,141.554482066264,141.362450331899,141.743992072129,0.0966510569723439
"Girls",2008,12,147.081332388805,146.894651127041,147.267254003644,0.0959433690768282
"Girls",2008,13,151.01708082493,150.840994813985,151.188356503405,0.0889085448998306
"Girls",2008,14,153.551538278482,153.386349092176,153.714566813335,0.0834047839454912
"Girls",2008,15,155.472152988756,155.312846656559,155.627291527134,0.0805586033302874
"Girls",2008,16,156.354509520201,156.200802363759,156.50509733275,0.078438805601667
"Girls",2008,17,156.827551924458,156.671540600323,156.98340107792,0.0796314835239253
"Girls",2008,18,157.138665383033,156.979610140072,157.294748905015,0.0798889699749917
"Girls",2008,19,157.527399545222,157.350458900353,157.696590847108,0.0885312348881343
"Girls",2009,5,107.971636222805,107.63980137075,108.325789893223,0.176911541300704
"Girls",2009,6,113.803750795382,113.52699977027,114.099526811162,0.145518576966
"Girls",2009,7,119.160089905445,118.91703088707,119.408768873084,0.1263329127854
"Girls",2009,8,124.338051850586,124.111742069004,124.564411164294,0.116475201178851
"Girls",2009,9,129.636203537823,129.429695824183,129.843069386322,0.107230610031266
"Girls",2009,10,135.527110180912,135.329528490121,135.724145890426,0.101520927261514
"Girls",2009,11,141.645209995582,141.451048807011,141.834712080463,0.0979582707274217
"Girls",2009,12,147.162418888502,146.974245257787,147.35217025296,0.0971140481891195
"Girls",2009,13,151.095475621467,150.917047273198,151.273599347626,0.0900311981213592
"Girls",2009,14,153.635316238762,153.467375525723,153.802827825789,0.0842823059760788
"Girls",2009,15,155.559299593372,155.39799277789,155.717492372094,0.0813292301929122
"Girls",2009,16,156.448977410919,156.293859687573,156.602490246521,0.0792669936654307
"Girls",2009,17,156.922972514084,156.767318752393,157.077930053695,0.0802547309330487
"Girls",2009,18,157.226555106462,157.069715849679,157.386081685135,0.0805140084120812
"Girls",2009,19,157.601602704005,157.424733711855,157.772029521406,0.0893188570309625
"Girls",2010,5,108.145177921192,107.805671872465,108.506307486764,0.180235748004133
"Girls",2010,6,113.979100304981,113.699268344062,114.280604149541,0.148652045215586
"Girls",2010,7,119.337761255888,119.09146957297,119.593078982703,0.129046719707731
"Girls",2010,8,124.515450832256,124.286335441056,124.749909858182,0.118622886072328
"Girls",2010,9,129.806110234645,129.596162366561,130.019536152995,0.108846043425659
"Girls",2010,10,135.64830704698,135.448465517834,135.848687922604,0.102683281921463
"Girls",2010,11,141.75183153016,141.553884593216,141.945445421892,0.0991216423648253
"Girls",2010,12,147.256508754907,147.062571212868,147.446139425112,0.0985467161394041
"Girls",2010,13,151.180867711332,150.998579400218,151.358675871313,0.0914225876773392
"Girls",2010,14,153.718979441813,153.549324447791,153.888640974557,0.0854379209217285
"Girls",2010,15,155.636098805986,155.475260481863,155.798358219032,0.082233817414146
"Girls",2010,16,156.535099540706,156.377309110705,156.690576938703,0.0802082518060983
"Girls",2010,17,157.016599061044,156.856796269345,157.17466766954,0.0813328889868296
"Girls",2010,18,157.320527031821,157.160688923505,157.481203327476,0.0815365398711468
"Girls",2010,19,157.686310441206,157.507339487649,157.857582993569,0.0901326535638352
"Girls",2011,5,108.316519057856,107.967674830558,108.68427458873,0.184385530004552
"Girls",2011,6,114.154405557698,113.865737672248,114.458916357969,0.152969093240336
"Girls",2011,7,119.515981506097,119.2641532783,119.783280538718,0.132994023742521
"Girls",2011,8,124.697131028359,124.463591326174,124.938151764428,0.121977171753269
"Girls",2011,9,129.988624363766,129.772436318887,130.212326800373,0.111761975087664
"Girls",2011,10,135.785403229897,135.578074418201,135.990241332781,0.105120194213944
"Girls",2011,11,141.877905077723,141.677605148159,142.074631566963,0.100711534327335
"Girls",2011,12,147.368783905839,147.169854141153,147.563390793355,0.0999568097169594
"Girls",2011,13,151.281468104061,151.098335224104,151.459297796698,0.0932437353587357
"Girls",2011,14,153.811737533625,153.638390734539,153.981922942362,0.0871420060573977
"Girls",2011,15,155.707043874714,155.542448449383,155.871193739019,0.0834877353676814
"Girls",2011,16,156.612682654268,156.454447261653,156.771603080557,0.0814029835483946
"Girls",2011,17,157.103511560916,156.945386142401,157.264226192392,0.0825359542348909
"Girls",2011,18,157.414271115416,157.25457947992,157.580158608782,0.0830352045203432
"Girls",2011,19,157.778719272447,157.597515539922,157.952295877794,0.0914322480732953
"Girls",2012,5,108.483701753779,108.125337657989,108.860533521512,0.18982920354222
"Girls",2012,6,114.327112737267,114.027331288072,114.643321922633,0.158334997636359
"Girls",2012,7,119.69395998218,119.43031157532,119.970507803663,0.138363131153404
"Girls",2012,8,124.879290749419,124.636985023491,125.129188255299,0.126742383253371
"Girls",2012,9,130.175406518528,129.951289891777,130.402010656588,0.115915689229764
"Girls",2012,10,135.937026349465,135.720372210957,136.146441443491,0.10881350733654
"Girls",2012,11,142.022025461942,141.816793292554,142.224777179293,0.103672764541039
"Girls",2012,12,147.502644212943,147.298625048987,147.701478004207,0.102041738710128
"Girls",2012,13,151.402290470839,151.213973864559,151.586632796143,0.0951300857908616
"Girls",2012,14,153.921615566206,153.745522813894,154.096783069947,0.0894786694643428
"Girls",2012,15,155.779142557243,155.609602236439,155.946007619065,0.0854260186585706
"Girls",2012,16,156.684364002628,156.520577913405,156.847246592289,0.0830154035633915
"Girls",2012,17,157.181829509765,157.022667774185,157.34621700015,0.0840667669501216
"Girls",2012,18,157.50121493492,157.340210874404,157.666972055656,0.0846721496531316
"Girls",2012,19,157.870928845151,157.687386082594,158.05218123712,0.0931413401144146
"Girls",2013,5,108.648101287278,108.27514188038,109.043885998378,0.197202479846188
"Girls",2013,6,114.494220788237,114.177327619904,114.817153516663,0.165340491229343
"Girls",2013,7,119.868032505726,119.588569402494,120.153742588838,0.145040142378753
"Girls",2013,8,125.059895237931,124.803940074037,125.321873177887,0.133032119462599
"Girls",2013,9,130.361265216561,130.124973954462,130.595228584731,0.12156724698042
"Girls",2013,10,136.096199841795,135.870979099067,136.315475348599,0.113596428331388
"Girls",2013,11,142.181773003898,141.969986887397,142.39362471873,0.107872751412121
"Girls",2013,12,147.655651179564,147.445413137677,147.861905796597,0.105474083945612
"Girls",2013,13,151.545751497922,151.349090007539,151.73617965732,0.0979371928586388
"Girls",2013,14,154.052627340052,153.871332646833,154.229176735048,0.0919423917214281
"Girls",2013,15,155.861106284654,155.687272536614,156.035196986034,0.088036525581847
"Girls",2013,16,156.759774297207,156.591561770122,156.924889591987,0.0853973757721869
"Girls",2013,17,157.256729882321,157.090890383037,157.427160250808,0.0860820253229767
"Girls",2013,18,157.581960948699,157.418053450011,157.752411865742,0.0867421359788072
"Girls",2013,19,157.958717323829,157.771183731197,158.14507301662,0.095134441374056
"Girls",2014,5,108.808008343728,108.40968636938,109.225668805254,0.207222865115027
"Girls",2014,6,114.657229915479,114.316870273799,114.9983148402,0.174476460673395
"Girls",2014,7,120.035149292073,119.73653327825,120.333928237708,0.153564097969135
"Girls",2014,8,125.235105862364,124.967531934589,125.508013191258,0.140779748030091
"Girls",2014,9,130.543843070236,130.291254325053,130.795378113751,0.128802277410826
"Girls",2014,10,136.259357342434,136.022479174037,136.491863285702,0.119737839092831
"Girls",2014,11,142.349105437823,142.123320682698,142.572832853876,0.113242599292508
"Girls",2014,12,147.82434568171,147.60738867422,148.042276743476,0.110117528150369
"Girls",2014,13,151.708371567632,151.502179253632,151.905344552997,0.102112170429825
"Girls",2014,14,154.206170236523,154.019088690842,154.391486554691,0.0955006408117763
"Girls",2014,15,155.958682138348,155.77806022554,156.138921981067,0.0908698398875311
"Girls",2014,16,156.847738722909,156.675081795257,157.022790953823,0.0884606681163107
"Girls",2014,17,157.338003918397,157.166581363579,157.513394098014,0.0888434352387481
"Girls",2014,18,157.661887806401,157.491160962301,157.836919516244,0.0892591740937708
"Girls",2014,19,158.042919212149,157.851596035236,158.233674784319,0.0976556772602172
"Girls",2015,5,108.962589026539,108.538888692467,109.399206069877,0.220447206074316
"Girls",2015,6,114.815008339194,114.454143143141,115.173707390826,0.186417360001492
"Girls",2015,7,120.197277900967,119.877554884779,120.516148042887,0.164307664282015
"Girls",2015,8,125.402229705651,125.111471326124,125.697678372222,0.150449265514045
"Girls",2015,9,130.719648790701,130.451637641041,130.987708289229,0.137497289775749
"Girls",2015,10,136.425174281822,136.172437546489,136.67109393154,0.127336091895696
"Girls",2015,11,142.519834618915,142.2819711797,142.754882664587,0.119941470185422
"Girls",2015,12,148.000049299965,147.769328004119,148.232518412198,0.115974388099924
"Girls",2015,13,151.886007614207,151.670730639735,152.099390966643,0.10764690665809
"Girls",2015,14,154.378054241866,154.177088932847,154.574393434353,0.100421341068782
"Girls",2015,15,156.075715814822,155.888619030925,156.262014384361,0.094869496344217
"Girls",2015,16,156.953768197956,156.775458655264,157.133533919114,0.0918618999985604
"Girls",2015,17,157.434207701229,157.256249558864,157.614036966519,0.0922406012741004
"Girls",2015,18,157.750543157497,157.572494301834,157.932640741493,0.092463139506982
"Girls",2015,19,158.128691894318,157.932996841203,158.327757343024,0.100489220257269
"Girls",2016,5,109.112179416421,108.660051645262,109.573777974665,0.23717044578832
"Girls",2016,6,114.967689644398,114.58194469358,115.353306585397,0.201584546143415
"Girls",2016,7,120.354218502954,120.007304925824,120.693309592146,0.177798903633845
"Girls",2016,8,125.564211058163,125.246730328277,125.881013553746,0.162316245486358
"Girls",2016,9,130.886999680582,130.594367944275,131.179838463623,0.148146877063457
"Girls",2016,10,136.591102594272,136.323516796355,136.855803934306,0.136194117803105
"Girls",2016,11,142.693254715673,142.438491863952,142.946745388794,0.128110595442608
"Girls",2016,12,148.179140057608,147.937571816765,148.420860660191,0.123076542023413
"Girls",2016,13,152.070546167028,151.84508734064,152.295359162959,0.114311914675283
"Girls",2016,14,154.564669180424,154.354427269165,154.773519711308,0.106820373419878
"Girls",2016,15,156.211299767629,156.013941568045,156.40632221713,0.100243426779702
"Girls",2016,16,157.081679081741,156.891259357781,157.270902224145,0.0964579689716109
"Girls",2016,17,157.550758455045,157.364878219355,157.739348162487,0.0960429627426562
"Girls",2016,18,157.856353352894,157.671844166205,158.047148125503,0.0963091571890848
"Girls",2016,19,158.225464295246,158.024297631764,158.428157047111,0.1039681038017
"Girls",2017,5,109.258769432678,108.768667585452,109.763695370908,0.257507482627581
"Girls",2017,6,115.11545016867,114.701425698963,115.537044793115,0.220289769842498
"Girls",2017,7,120.50589457749,120.137240630096,120.877202465245,0.194429190420725
"Girls",2017,8,125.720670328555,125.381920838441,126.06242436201,0.176793058210292
"Girls",2017,9,131.048757666069,130.732191589595,131.358560202595,0.16090860387218
"Girls",2017,10,136.754930519191,136.465264963214,137.042402031816,0.14689347430903
"Girls",2017,11,142.866426214142,142.597523545161,143.137447798704,0.137462465555327
"Girls",2017,12,148.360381774794,148.102650768388,148.621815072127,0.131614319601342
"Girls",2017,13,152.257737506228,152.017689062533,152.499615348029,0.122099894832296
"Girls",2017,14,154.757249564437,154.533362412305,154.982273425841,0.114214763835581
"Girls",2017,15,156.363864913508,156.156669027052,156.574002371547,0.107035585690684
"Girls",2017,16,157.229717607883,157.027671889274,157.427775225776,0.102403171399219
"Girls",2017,17,157.690651290684,157.493720831631,157.887966605836,0.100981822656399
"Girls",2017,18,157.98390836304,157.792538769827,158.179351744446,0.100522650350647
"Girls",2017,19,158.340892987765,158.13358040884,158.550725875406,0.108158622605455
"Girls",2018,5,109.402442366921,108.868471324568,109.951739093493,0.281428582811884
"Girls",2018,6,115.259131843268,114.795675624649,115.730463579324,0.242592782253512
"Girls",2018,7,120.651325963351,120.243595134319,121.063515446001,0.214490153364606
"Girls",2018,8,125.870368485831,125.50173742189,126.24802580667,0.194273645736103
"Girls",2018,9,131.203402661272,130.864256204978,131.541294940556,0.176173475121732
"Girls",2018,10,136.917588792372,136.60631764273,137.229243240798,0.159581716533479
"Girls",2018,11,143.03565490866,142.748310494433,143.327670107037,0.148584037966756
"Girls",2018,12,148.539255131339,148.2621064072,148.814373999859,0.141274092995302
"Girls",2018,13,152.444678978219,152.19031707673,152.703569302199,0.131228229717907
"Girls",2018,14,154.949856586026,154.71097808036,155.192563174273,0.122577959371448
"Girls",2018,15,156.525896702886,156.303075973493,156.752935462393,0.114728941205249
"Girls",2018,16,157.394796416381,157.180765807376,157.610357043231,0.109552799322339
"Girls",2018,17,157.850628640651,157.64327608698,158.057907897429,0.10715777947543
"Girls",2018,18,158.134824014121,157.935450377628,158.339372038323,0.105740532526053
"Girls",2018,19,158.47832969483,158.263075125846,158.698341444079,0.112549105105405
"Girls",2019,5,109.541676679828,108.953969376843,110.14644321795,0.308300323851398
"Girls",2019,6,115.398119979595,114.886170997059,115.91524759455,0.26838426547319
"Girls",2019,7,120.790683951776,120.339933731476,121.249372310168,0.238038667566471
"Girls",2019,8,126.01172170753,125.601444487303,126.427858509027,0.215053782352314
"Girls",2019,9,131.349152850971,130.978857737566,131.723231020065,0.194284222793983
"Girls",2019,10,137.076855097059,136.737830356609,137.417012213301,0.174715419783127
"Girls",2019,11,143.201525339874,142.892686553565,143.51654878068,0.161655035138055
"Girls",2019,12,148.711637208893,148.415857334142,149.009008374695,0.152607053750182
"Girls",2019,13,152.62642835968,152.348943611902,152.903316539343,0.141405638721109
"Girls",2019,14,155.139181721546,154.884429895402,155.401298479032,0.132137101207572
"Girls",2019,15,156.693073197084,156.451628490559,156.937102297744,0.123194955934378
"Girls",2019,16,157.567921769527,157.338880916317,157.79717197394,0.117533636853191
"Girls",2019,17,158.026194787039,157.806716392814,158.248452008654,0.114290630225347
"Girls",2019,18,158.304537661364,158.089668267268,158.519990120487,0.112038644655679
"Girls",2019,19,158.638268921939,158.410585960331,158.865254200571,0.117713098817961
